id,nome,ruolo,squadra,mv,presenze,fm,gol,assist,rig_segnati,rig_sbagliati,gol_subiti,rig_parati,ammonizioni,espulsioni,giornata,giornate_giocate,stagione,chiave,squadra_prev,mv_prev,fm_prev,presenze_prev,gol_prev,assist_prev,rig_segnati_prev,rig_sbagliati_prev,gol_subiti_prev,rig_parati_prev,ammonizioni_prev,espulsioni_prev,cambiato_squadra,delta_fm,da_titolare,subentrato,sostituito,pct_titolare,squadra_n,modulo,titolare_prob,titolare,titolare_fonte,rigorista,piazzati,indisponibile,infortunio,rientro_data,rientro_nota,giorni_stop,stop_lungo,gs_squadra,pg_squadra,gs_partita_squadra,gs_squadra_prev,pg_squadra_prev,gs_partita_squadra_prev,eta,nato_il,nome_completo,soprannome,obiettivo,fm_ponderata,bonus,punteggio,fascia,prezzo_indicativo
44090,Lobotka,C,Napoli,6.5,4,7.5,1,0,0,0,0,0,0,0,5,4,2026-2027,lobotka,Napoli,6.23,6.32,32.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1.18,4,0,1,1.0,napoli,4-4-1,1,1,probabili formazioni,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,32,25/11/1994,,,,6.64,0.2,6.84,Scommessa,1-9
50523,Locatelli,C,Juventus,6.33,3,6.33,0,1,0,0,0,0,1,0,5,4,2026-2027,locatelli,Juventus,6.22,6.12,36.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.21,3,0,0,0.75,juventus,,0,0,,0,2,infortunato,Infortunio al menisco,07/01/2027,il metronomo del centrocampo bianconero ha rimediato la rottura del menisco esterno del ginocchio. Verrà operato a Lione a stretto giro. Lungo stop e possibilità di rivederlo in campo da gennaio.,113.0,sì,4,4,1.0,34.0,38.0,0.89,28,08/01/1998,,,,6.16,-0.5,5.66,Scommessa,1-9
49768,Loftus-Cheek,C,Milan,6.12,4,6.0,0,0,0,0,0,0,1,0,5,4,2026-2027,loftuscheek,Milan,6.08,6.5,28.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,-0.5,3,1,3,0.75,milan,,0,0,,0,0,,,,,,,4,4,1.0,35.0,38.0,0.92,30,23/01/1996,,,,6.35,0.0,6.35,Scommessa,1-9
52556,Lovric,C,Udinese,0.0,1,0.0,0,0,0,0,0,0,0,0,5,4,2026-2027,lovric,Verona,6.05,6.05,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-6.05,0,1,0,0.0,udinese,,0,0,,0,0,,,,,,,10,4,2.5,61.0,38.0,1.61,28,28/03/1998,,,,4.54,-0.1,4.44,Scommessa,1-9
102394,Luis Henrique,C,Inter,6.25,2,6.25,0,0,0,0,0,0,0,0,5,4,2026-2027,luishenrique,Inter,6.13,6.26,30.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.01,1,1,1,0.25,inter,,0,0,,0,0,,,,,,,6,4,1.5,35.0,38.0,0.92,25,14/12/2001,,,,6.26,0.5,6.76,Scommessa,1-9
94684,Luis Milla,C,Como,6.75,4,6.75,0,0,0,0,0,0,0,0,5,4,2026-2027,luismilla,,,,,,,,,,,,,0,,2,2,0,0.5,como,,0,0,,0,0,,,,,,,4,4,1.0,29.0,38.0,0.76,32,07/10/1994,,,,6.75,0.3,7.05,Medio,10-29
73082,Maldini,C,Cagliari,6.5,4,8.5,2,0,1,0,0,0,0,0,5,4,2026-2027,maldini,Lazio,6.19,6.58,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.92,4,0,4,1.0,cagliari,2-6-1,1,1,probabili formazioni,0,2,,,,,,,2,4,0.5,40.0,38.0,1.05,25,11/10/2001,,,,7.5,0.7,8.2,Semi-top,30-59
60933,Maleh,C,Lecce,6.25,4,6.25,0,0,0,0,0,0,0,0,5,4,2026-2027,maleh,Cremonese,5.93,6.05,14.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.2,1,3,1,0.25,lecce,4-3-1,1,1,probabili formazioni,0,0,,,,,,,7,4,1.75,57.0,38.0,1.5,28,22/08/1998,,,,6.14,0.7,6.84,Scommessa,1-9
49183,Mandragora,C,Torino,6.62,2,7.38,1,0,0,0,0,0,0,0,5,4,2026-2027,mandragora,Fiorentina,6.21,6.78,34.0,7.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,1,0.6,2,2,1,0.5,torino,,0,0,,3,2,,,,,,,7,4,1.75,50.0,38.0,1.32,29,29/06/1997,,,,6.87,0.2,7.07,Medio,10-29
110125,Masini,C,Frosinone,6.38,4,6.5,0,1,0,0,0,0,0,0,5,4,2026-2027,masini,Genoa,5.92,5.83,28.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1,0.67,3,1,0,0.75,frosinone,3-4-3,1,1,probabili formazioni,0,0,,,,,,,4,4,1.0,51.0,38.0,1.34,25,27/01/2001,,,,6.03,0.7,6.73,Scommessa,1-9
120530,Mastantuono,C,Fiorentina,6.75,4,9.0,3,0,0,0,0,0,0,0,5,4,2026-2027,mastantuono,,,,,,,,,,,,,0,,4,0,3,1.0,fiorentina,4-4-0,1,1,probabili formazioni,0,1,,,,,,,11,4,2.75,50.0,38.0,1.32,19,14/08/2007,,,obiettivo,9.0,0.8,9.8,Top,60-100
19997,Matic,C,Sassuolo,6.25,4,6.25,0,1,0,0,0,0,1,0,5,4,2026-2027,matic,Sassuolo,6.07,6.06,34.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0,0.19,4,0,3,1.0,sassuolo,2-4-3,1,1,probabili formazioni,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,38,01/08/1988,,,obiettivo mercato,6.11,0.2,6.31,Scommessa,1-9
119754,Mbangula,C,Bologna,0.0,2,0.0,0,0,0,0,0,0,0,0,5,4,2026-2027,mbangula,,,,,,,,,,,,,0,,0,2,0,0.0,bologna,,0,0,,0,0,,,,,,,5,4,1.25,46.0,38.0,1.21,22,16/01/2004,,,,0.0,0.2,0.2,Scommessa,1-9
95073,McKennie,C,Juventus,6.5,1,6.5,0,0,0,0,0,0,0,0,5,4,2026-2027,mckennie,Juventus,6.34,6.82,36.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0,-0.32,1,0,0,0.25,juventus,,0,0,,0,0,infortunato,,,,,,4,4,1.0,34.0,38.0,0.89,28,28/08/1998,,,,6.8,0.0,6.8,Scommessa,1-9
62529,McTominay,C,Napoli,6.25,2,6.25,0,0,0,0,0,0,0,0,5,4,2026-2027,mctominay,Napoli,6.52,7.55,33.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1.3,2,0,1,0.5,napoli,,0,0,,0,0,infortunato,Problemi con il cuore,01/10/2026,Il centrocampista l'1 settembre a causa di una lieve aritmia benigna ha deciso di sottoporsi a un intervento di correzione tramite ablazione. Si confida di rivederlo in campo da metà ottobre.,15.0,,5,4,1.25,36.0,38.0,0.95,30,08/12/1996,,,,7.35,-0.2,7.15,Medio,10-29
120442,Meichtry,C,Genoa,6.0,4,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,meichtry,,,,,,,,,,,,,0,,0,4,0,0.0,genoa,,0,0,,0,0,,,,,,,8,4,2.0,51.0,38.0,1.34,21,08/07/2005,,,,6.0,0.2,6.2,Scommessa,1-9
120119,Miller,C,Udinese,5.75,4,5.62,0,0,0,0,0,0,1,0,5,4,2026-2027,miller,Udinese,6.05,6.03,24.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0,-0.41,1,3,1,0.25,udinese,,0,0,,0,0,,,,,,,10,4,2.5,48.0,38.0,1.26,20,25/08/2006,,,,5.89,0.2,6.09,Scommessa,1-9
20517,Mkhitaryan,C,Inter,6.0,1,5.5,0,0,0,0,0,0,1,0,5,4,2026-2027,mkhitaryan,Inter,6.27,6.63,30.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0,-1.13,1,0,1,0.25,inter,,0,0,,0,0,,,,,,,6,4,1.5,35.0,38.0,0.92,37,21/01/1989,,,,6.53,0.0,6.53,Scommessa,1-9
16909,Modric,C,Milan,6.12,4,6.12,0,0,0,0,0,0,0,0,5,4,2026-2027,modric,Milan,6.44,6.67,34.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0,-0.55,3,1,3,0.75,milan,3-5-1,1,1,probabili formazioni,3,1,,,,,,,4,4,1.0,35.0,38.0,0.92,41,09/09/1985,,,,6.53,0.3,6.83,Scommessa,1-9
110798,Monteiro,C,Lecce,6.25,2,6.25,0,0,0,0,0,0,0,0,5,4,2026-2027,monteiro,,,,,,,,,,,,,0,,2,0,2,0.5,lecce,,0,0,,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,27,05/08/1999,,,,6.25,0.2,6.45,Scommessa,1-9
113444,Moreira,C,Milan,6.75,2,10.0,2,0,0,0,0,0,0,0,5,4,2026-2027,moreira,,,,,,,,,,,,,0,,1,1,1,0.25,milan,,0,0,,0,0,,,,,,,4,4,1.0,35.0,38.0,0.92,22,06/08/2004,,,obiettivo,10.0,0.2,10.2,Top,60-100
52254,Moro,C,Bologna,6.0,3,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,moro,Bologna,6.14,6.34,30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.34,0,3,0,0.0,bologna,,0,0,,0,0,,,,,,,5,4,1.25,46.0,38.0,1.21,28,12/03/1998,,,,6.26,0.2,6.46,Scommessa,1-9
120542,Mout,C,Monza,6.25,4,6.5,0,1,0,0,0,0,0,0,5,4,2026-2027,mout,,,,,,,,,,,,,0,,2,2,2,0.5,monza,,0,0,,0,0,,,,,,,11,4,2.75,,,,19,06/08/2007,,,,6.5,0.2,6.7,Scommessa,1-9
101929,Musah,C,Milan,6.25,4,6.25,0,0,0,0,0,0,0,0,5,4,2026-2027,musah,Atalanta,6.06,6.21,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.04,3,1,0,0.75,milan,,0,0,,0,0,,,,,,,4,4,1.0,36.0,38.0,0.95,24,29/11/2002,,,,6.23,0.2,6.43,Scommessa,1-9
116582,Ndour,C,Fiorentina,6.12,4,6.12,0,0,0,0,0,0,0,0,5,4,2026-2027,ndour,Fiorentina,6.0,6.31,33.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,-0.19,3,1,1,0.75,fiorentina,4-4-0,1,1,probabili formazioni,0,0,,,,,,,11,4,2.75,50.0,38.0,1.32,22,27/07/2004,,,,6.26,0.7,6.96,Medio,10-29
120280,Ngom,C,Lecce,6.0,4,5.88,0,0,0,0,0,0,1,0,5,4,2026-2027,ngom,Lecce,6.04,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.12,3,1,2,0.75,lecce,,0,0,,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,22,09/03/2004,,,,5.95,0.2,6.15,Scommessa,1-9
102014,Odgaard,C,Bologna,5.75,4,5.62,0,0,0,0,0,0,1,0,5,4,2026-2027,odgaard,Bologna,6.02,6.77,26.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1.15,3,1,2,0.75,bologna,,0,0,,0,0,,,,,,,5,4,1.25,46.0,38.0,1.21,27,31/03/1999,,,,6.41,0.2,6.61,Scommessa,1-9
101863,Oier Zarraga,C,Udinese,6.0,3,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,oierzarraga,Udinese,6.0,5.93,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.07,0,3,0,0.0,udinese,,0,0,,0,0,,,,,,,10,4,2.5,48.0,38.0,1.26,27,04/01/1999,,,,5.95,0.2,6.15,Scommessa,1-9
119901,Ordonez,C,Parma,6.0,3,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,ordonez,Parma,5.88,5.94,28.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.06,3,0,2,0.75,parma,,0,0,,0,0,,,,,,,6,4,1.5,46.0,38.0,1.21,22,24/07/2004,,,,5.95,0.2,6.15,Scommessa,1-9
52468,Orsolini,C,Bologna,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,orsolini,Bologna,6.09,6.89,35.0,10.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0,-0.89,1,1,2,0.25,bologna,,0,0,,1,1,infortunato,Infortunio alla coscia,23/09/2026,"l'ala offensiva dei felsinei fermo dal 31 agosto per un risentimento ai flessori della coscia sinistra lamentato a Bergamo. Recuperabile dalla seconda metà di settembre, proverà a strappare una convocazione in extremis già per sabato contro il Toro.",7.0,,5,4,1.25,46.0,38.0,1.21,29,24/01/1997,,,,6.76,0.6,7.36,Medio,10-29
40264,Pasalic,C,Atalanta,6.33,4,6.33,0,0,0,0,0,0,0,0,5,4,2026-2027,pasalic,Atalanta,6.14,6.42,33.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0,-0.09,2,2,1,0.5,atalanta,,0,0,,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,31,09/02/1995,,,,6.4,0.0,6.4,Scommessa,1-9
116105,Paz,C,Como,6.62,4,7.5,1,1,0,0,0,0,0,0,5,4,2026-2027,paz,Como 1907,6.46,7.36,35.0,12.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.14,4,0,4,1.0,como,,0,1,stima da presenze,0,1,,,,,,,4,4,1.0,29.0,38.0,0.76,22,08/09/2004,,,,7.4,1.4,8.8,Top,60-100
116309,Perrone,C,Como,6.38,4,6.5,0,1,0,0,0,0,0,0,5,4,2026-2027,perrone,Como 1907,6.26,6.5,36.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.0,3,1,1,0.75,como,,0,1,stima da presenze,0,0,,,,,,,4,4,1.0,29.0,38.0,0.76,23,07/01/2003,,,,6.5,1.3,7.8,Semi-top,30-59
118992,Pierotti,C,Lecce,6.38,4,6.38,0,0,0,0,0,0,0,0,5,4,2026-2027,pierotti,Lecce,5.84,5.89,37.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.49,3,1,3,0.75,lecce,4-3-1,1,1,probabili formazioni,0,1,,,,,,,7,4,1.75,50.0,38.0,1.32,25,03/04/2001,,,,6.01,0.8,6.81,Scommessa,1-9
68546,Piotrowski,C,Udinese,6.33,3,7.0,1,0,0,0,0,0,2,0,5,4,2026-2027,piotrowski,Udinese,6.02,6.09,33.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.91,3,0,3,0.75,udinese,,0,0,,0,0,infortunato,Problema fisico,30/10/2026,"Il centrocampista ha ravvisato il 7 settembre contro la Lazio una lieve aritmia cardiaca benigna e si sottoporrà nei prossimi giorni ad un intervento di ablazione cardiaca. Osservato un periodo di riposo, potrà tornare alla regolare attività agonistica (ipotizziamo da fine ottobre).",44.0,sì,10,4,2.5,48.0,38.0,1.26,29,04/10/1997,,,,6.29,-0.5,5.79,Scommessa,1-9
116597,Pisilli,C,Roma,6.83,3,8.67,2,0,0,0,0,0,1,0,5,4,2026-2027,pisilli,Roma,6.28,6.57,25.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0,2.1,1,2,0,0.25,roma,,0,0,,0,0,,,,,,,1,4,0.25,31.0,38.0,0.82,22,23/09/2004,,,obiettivo,7.13,0.8,7.93,Semi-top,30-59
60968,Pobega,C,Bologna,6.0,3,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,pobega,Bologna,6.1,6.44,26.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0,-0.44,3,0,3,0.75,bologna,4-3-2,1,1,probabili formazioni,0,0,,,,,,,5,4,1.25,46.0,38.0,1.21,27,15/07/1999,,,,6.33,0.7,7.03,Medio,10-29
40864,Politano,C,Napoli,6.25,4,6.88,1,0,0,0,0,0,1,0,5,4,2026-2027,politano,Napoli,6.19,6.44,34.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.44,4,0,3,1.0,napoli,4-4-1,1,1,probabili formazioni,3,2,,,,,,,5,4,1.25,36.0,38.0,0.95,33,03/08/1993,,,,6.55,0.2,6.75,Scommessa,1-9
102205,Pote,C,Fiorentina,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,pote,,,,,,,,,,,,,0,,0,2,0,0.0,fiorentina,,0,0,,0,0,,,,,,,11,4,2.75,50.0,38.0,1.32,28,28/06/1998,,,,6.0,0.2,6.2,Scommessa,1-9
53448,Pulisic,C,Milan,7.0,1,7.0,0,1,0,0,0,0,1,0,5,4,2026-2027,pulisic,Milan,6.31,7.21,30.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.21,0,1,0,0.0,milan,3-5-1,1,1,probabili formazioni,2,2,,,,,,,4,4,1.0,35.0,38.0,0.92,28,18/09/1998,,,,7.19,0.9,8.09,Semi-top,30-59
38053,Rabiot,C,Milan,6.5,4,7.75,1,2,0,0,0,0,0,0,5,4,2026-2027,rabiot,Milan,6.37,7.0,29.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.75,2,2,1,0.5,milan,3-5-1,1,1,probabili formazioni,0,0,,,,,,,4,4,1.0,35.0,38.0,0.92,31,03/04/1995,,,obiettivo,7.22,0.5,7.72,Medio,10-29
69264,Ricci,C,Como,0.0,2,0.0,0,0,0,0,0,0,0,0,5,4,2026-2027,ricci,Milan,6.15,6.27,31.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1,-6.27,0,2,0,0.0,como,,0,0,,0,0,,,,,,,4,4,1.0,35.0,38.0,0.92,25,21/08/2001,,,,5.25,0.8,6.05,Scommessa,1-9
120558,Rodrigo Mora,C,Roma,6.62,4,7.38,1,0,0,0,0,0,0,0,5,4,2026-2027,rodrigomora,,,,,,,,,,,,,0,,2,2,2,0.5,roma,,0,0,,0,0,,,,,,,1,4,0.25,31.0,38.0,0.82,19,05/05/2007,,,,7.38,0.8,8.18,Semi-top,30-59
119818,Romano,C,Cagliari,6.75,4,7.75,1,0,0,0,0,0,0,0,5,4,2026-2027,romano,,,,,,,,,,,,,0,,4,0,0,1.0,cagliari,2-6-1,1,1,probabili formazioni,0,3,,,,,,,2,4,0.5,53.0,38.0,1.39,20,17/06/2006,,,,7.75,0.7,8.45,Top,60-100
70706,Rovella,C,Lazio,6.25,2,6.25,0,0,0,0,0,0,0,0,5,4,2026-2027,rovella,Lazio,6.09,5.95,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.3,2,0,1,0.5,lazio,,0,0,,0,1,infortunato,,,il regista dei biancocelesti KO il 30 agosto contro il Genoa vittima di una lesione muscolare al polpaccio che lo terrà ai box fino alla prima metà di ottobre.,,sì,3,4,0.75,40.0,38.0,1.05,25,04/12/2001,,,,6.06,-0.4,5.66,Scommessa,1-9
65986,Saelemaekers,C,Milan,6.17,3,6.33,0,1,0,0,0,0,0,0,5,4,2026-2027,saelemaekers,Milan,6.33,6.56,35.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0,-0.23,1,2,1,0.25,milan,,0,0,,0,3,,,,,,,4,4,1.0,35.0,38.0,0.92,27,27/06/1999,,,,6.51,0.2,6.71,Scommessa,1-9
95081,Samardzic,C,Atalanta,6.25,4,7.25,1,0,0,0,0,0,0,0,5,4,2026-2027,samardzic,Atalanta,6.17,6.46,26.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.79,2,2,2,0.5,atalanta,4-3-2,1,1,probabili formazioni,3,2,,,,,,,5,4,1.25,36.0,38.0,0.95,24,24/02/2002,,,,6.71,0.7,7.41,Medio,10-29
102659,Sarr,C,Juventus,6.0,1,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,sarr,,,,,,,,,,,,,0,,0,1,0,0.0,juventus,,0,0,,0,0,,,,,,,4,4,1.0,34.0,38.0,0.89,24,14/09/2002,,,,6.0,0.2,6.2,Scommessa,1-9
59311,Schmid,C,Frosinone,5.75,4,5.62,0,1,0,0,0,0,2,0,5,4,2026-2027,schmid,,,,,,,,,,,,,0,,4,0,3,1.0,frosinone,3-4-3,1,1,probabili formazioni,2,2,,,,,,,4,4,1.0,,,,26,27/01/2000,,,,5.62,0.9,6.52,Scommessa,1-9
53045,Sierro,C,Parma,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,sierro,,,,,,,,,,,,,0,,1,1,1,0.25,parma,,0,0,,0,0,,,,,,,6,4,1.5,46.0,38.0,1.21,31,08/10/1995,,,,6.0,0.0,6.0,Scommessa,1-9
102496,Sohm,C,Venezia,5.5,3,5.17,0,0,0,0,0,0,2,0,5,4,2026-2027,sohm,Bologna,6.0,5.98,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-0.81,2,1,2,0.5,venezia,,0,0,,0,0,,,,,,,11,4,2.75,46.0,38.0,1.21,25,11/04/2001,,,,5.65,0.2,5.85,Scommessa,1-9
54189,Sow,C,Genoa,6.0,4,6.0,0,1,0,0,0,0,1,0,5,4,2026-2027,sow,,,,,,,,,,,,,0,,3,1,3,0.75,genoa,2-4-1,1,1,probabili formazioni,0,0,,,,,,,8,4,2.0,51.0,38.0,1.34,29,06/02/1997,,,,6.0,0.7,6.7,Scommessa,1-9
115525,Stankovic,C,Inter,0.0,2,0.0,0,0,0,0,0,0,0,0,5,4,2026-2027,stankovic,,,,,,,,,,,,,0,,0,2,0,0.0,inter,,0,0,,0,0,,,,,,,6,4,1.5,35.0,38.0,0.92,21,03/08/2005,,,,0.0,0.5,0.5,Scommessa,1-9
102896,Sucic,C,Inter,6.33,3,6.33,0,0,0,0,0,0,0,0,5,4,2026-2027,sucic,Inter,6.3,6.45,34.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0,-0.12,2,1,2,0.5,inter,,0,0,,0,0,,,,,,,6,4,1.5,35.0,38.0,0.92,23,25/10/2003,,,,6.42,0.5,6.92,Scommessa,1-9
115169,Sulemana,C,Sassuolo,6.0,1,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,sulemana,Cagliari,6.08,6.19,16.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,-0.19,0,1,0,0.0,sassuolo,,0,0,,0,0,,,,,,,7,4,1.75,53.0,38.0,1.39,23,22/05/2003,,,,6.16,0.2,6.36,Scommessa,1-9
102241,Taylor,C,Lazio,6.38,4,6.38,0,0,0,0,0,0,0,0,5,4,2026-2027,taylor,Lazio,6.26,6.76,17.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0,-0.38,4,0,1,1.0,lazio,3-4-2,1,1,probabili formazioni,0,0,,,,,,,3,4,0.75,40.0,38.0,1.05,24,16/05/2002,,,,6.6,0.7,7.3,Medio,10-29
111005,Thorstvedt,C,Sassuolo,6.25,4,6.25,0,0,0,0,0,0,0,0,5,4,2026-2027,thorstvedt,Sassuolo,6.11,6.45,32.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0,-0.2,1,3,1,0.25,sassuolo,,0,0,,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,27,13/03/1999,,,,6.4,0.2,6.6,Scommessa,1-9
120639,Toni Fernandez,C,Venezia,5.5,2,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,tonifernandez,,,,,,,,,,,,,0,,0,2,0,0.0,venezia,,0,0,,0,0,,,,,,,11,4,2.75,,,,18,15/07/2008,,,,5.5,0.2,5.7,Scommessa,1-9
116835,Unai Gomez,C,Udinese,6.33,4,6.5,0,1,0,0,0,0,1,0,5,4,2026-2027,unaigomez,,,,,,,,,,,,,0,,3,1,3,0.75,udinese,5-3-1,1,1,probabili formazioni,0,3,,,,,,,10,4,2.5,48.0,38.0,1.26,23,25/05/2003,,,,6.5,0.7,7.2,Medio,10-29
111808,Vergara,C,Napoli,6.5,3,7.5,1,1,0,0,0,0,1,0,5,4,2026-2027,vergara,Napoli,6.2,6.5,12.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1.0,2,1,2,0.5,napoli,,0,0,,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,23,16/01/2003,,,,6.93,0.2,7.13,Medio,10-29
46949,Vlasic,C,Torino,6.12,4,6.12,0,0,0,0,0,0,0,0,5,4,2026-2027,vlasic,Torino,6.27,6.93,37.0,8.0,3.0,5.0,0.0,0.0,0.0,7.0,0.0,0,-0.81,4,0,0,1.0,torino,3-4-1,1,1,probabili formazioni,1,1,,,,,,,7,4,1.75,63.0,38.0,1.66,29,04/10/1997,,,,6.73,1.3,8.03,Semi-top,30-59
111630,Volpato,C,Sassuolo,6.33,3,7.17,1,0,0,0,0,0,1,0,5,4,2026-2027,volpato,Sassuolo,6.21,6.5,24.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.67,3,0,3,0.75,sassuolo,,0,0,,0,0,infortunato,Infortunio muscolare,,l'esterno offensivo dei neroverdi KO il 6 settembre a Bologna vittima di una lesione di grado moderato al flessore della gamba destra. Recuperabile dall'inizio di ottobre.,,sì,7,4,1.75,50.0,38.0,1.32,23,15/11/2003,,,,6.68,-0.5,6.18,Scommessa,1-9
45103,Winks,C,Cagliari,6.38,4,6.38,0,0,0,0,0,0,0,0,5,4,2026-2027,winks,,,,,,,,,,,,,0,,4,0,1,1.0,cagliari,2-6-1,1,1,probabili formazioni,0,0,,,,,,,2,4,0.5,53.0,38.0,1.39,30,02/02/1996,,,,6.38,0.5,6.88,Scommessa,1-9
43177,Zaccagni,C,Lazio,6.75,4,6.75,0,2,0,0,0,0,2,0,5,4,2026-2027,zaccagni,Lazio,5.94,6.02,26.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0.73,4,0,1,1.0,lazio,3-4-2,1,1,probabili formazioni,1,2,,,,,,,3,4,0.75,40.0,38.0,1.05,31,16/06/1995,,,,6.25,1.0,7.25,Medio,10-29
102680,Zalewski,C,Atalanta,6.33,3,6.5,0,1,0,0,0,0,0,0,5,4,2026-2027,zalewski,Atalanta,6.27,6.48,33.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.02,1,2,1,0.25,atalanta,,0,0,,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,24,23/01/2002,,,,6.48,0.2,6.68,Scommessa,1-9
61639,Zaniolo,C,Udinese,6.0,1,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,zaniolo,Udinese,6.26,6.79,32.0,5.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0,-0.79,1,0,1,0.25,udinese,,0,0,,3,1,infortunato,,,,,,10,4,2.5,48.0,38.0,1.26,27,02/07/1999,,,,6.72,0.1,6.82,Scommessa,1-9
110520,Zerbin,C,Frosinone,6.0,3,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,zerbin,Cremonese,5.8,5.83,32.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.17,0,3,0,0.0,frosinone,,0,0,,0,0,,,,,,,4,4,1.0,57.0,38.0,1.5,27,03/03/1999,,,,5.87,0.2,6.07,Scommessa,1-9
96934,Zhegrova,C,Juventus,6.75,3,9.75,2,0,0,0,0,0,0,0,5,4,2026-2027,zhegrova,Juventus,5.93,5.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.85,0,3,0,0.0,juventus,,0,0,,0,0,,,,,,,4,4,1.0,34.0,38.0,0.89,27,31/03/1999,,,,7.14,0.2,7.34,Medio,10-29
